usage_id	host_ip	proxy	domain	"time"
6908	10.148.128.4	194.176.105.39	158.119.147.11	10.148.128.4	2011-05-25 09:59:19.447729
6909	10.148.128.4	194.176.105.47	158.119.147.11	10.148.128.4	2011-05-25 09:59:36.646937
6910	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-05-25 10:00:03.438768
6911	10.148.128.4	194.176.105.53	158.119.147.11	10.148.128.4	2011-05-25 10:00:21.611241
6912	10.148.128.4	194.176.105.55	158.119.147.11	10.148.128.4	2011-05-25 10:01:10.952702
6913	10.148.128.4	194.176.105.45	158.119.147.11	10.148.128.4	2011-05-25 10:01:54.884013
6914	10.148.128.4	194.176.105.37	158.119.147.11	10.148.128.4	2011-05-25 10:02:08.045024
6915	10.148.128.4	194.176.105.55	158.119.147.11	10.148.128.4	2011-05-25 10:02:25.690857
6916	10.148.128.4	194.176.105.57	158.119.147.11	10.148.128.4	2011-05-25 10:02:43.781587
6917	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-05-25 10:03:05.458302
6918	10.148.128.4	194.176.105.51	158.119.147.11	10.148.128.4	2011-05-25 13:04:11.80063
6919	10.148.128.4	194.176.105.45	158.119.147.11	10.148.128.4	2011-05-25 13:04:33.237081
6920	10.148.128.4	194.176.105.55	158.119.147.11	10.148.128.4	2011-05-25 13:06:46.722568
6921	10.148.128.4	194.176.105.47	158.119.147.11	10.148.128.4	2011-05-25 13:07:22.195866
6922	10.148.128.4	194.176.105.57	158.119.147.11	10.148.128.4	2011-05-25 13:08:15.929269
6923	10.148.128.4	194.176.105.49	158.119.147.11	10.148.128.4	2011-05-25 13:09:33.065922
6924	10.148.128.4	194.176.105.55	158.119.147.11	10.148.128.4	2011-05-25 13:09:59.660101
6925	10.148.128.4	194.176.105.53	158.119.147.11	10.148.128.4	2011-05-25 13:10:18.583425
6926	10.100.188.36	139.18.235.208	158.119.147.11	10.100.188.36	2011-05-25 13:10:20.225424
6927	10.148.128.4	194.176.105.51	158.119.147.11	10.148.128.4	2011-05-25 13:10:42.487963
6928	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-05-25 13:11:23.349437
6929	10.148.128.4	194.176.105.47	158.119.147.11	10.148.128.4	2011-05-25 13:11:41.575041
6930	10.148.128.4	194.176.105.39	158.119.147.11	10.148.128.4	2011-05-25 13:12:03.415848
6931	10.148.128.4	194.176.105.51	158.119.147.11	10.148.128.4	2011-05-25 13:12:41.575208
6932	10.148.128.4	194.176.105.55	158.119.147.11	10.148.128.4	2011-05-25 13:14:14.75259
6933	10.148.128.4	194.176.105.51	158.119.147.11	10.148.128.4	2011-05-25 13:15:14.883741
6934	10.148.128.4	194.176.105.49	158.119.147.11	10.148.128.4	2011-05-25 13:18:30.298955
6935	10.148.128.4	194.176.105.35	158.119.147.11	10.148.128.4	2011-05-25 13:19:15.01762
6936	10.148.128.4	194.176.105.53	158.119.147.11	10.148.128.4	2011-05-25 13:19:33.296373
6937	10.148.128.4	194.176.105.55	158.119.147.11	10.148.128.4	2011-05-25 13:20:28.325212
6938	10.148.128.4	194.176.105.51	158.119.147.11	10.148.128.4	2011-05-25 13:23:07.940697
6939	10.148.128.4	194.176.105.57	158.119.147.11	10.148.128.4	2011-05-25 13:23:49.261688
6940	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-05-25 13:24:13.019123
6941	10.148.128.4	194.176.105.45	158.119.147.11	10.148.128.4	2011-05-25 13:24:47.007072
6942	10.148.128.4	194.176.105.49	158.119.147.11	10.148.128.4	2011-05-25 13:25:28.345087
6943	10.148.128.4	194.176.105.39	158.119.147.11	10.148.128.4	2011-05-25 13:26:08.721808
6944	10.148.128.4	194.176.105.53	158.119.147.11	10.148.128.4	2011-05-25 13:26:32.069109
6945	10.148.128.4	194.176.105.35	158.119.147.11	10.148.128.4	2011-05-25 13:30:19.424314
6946	10.148.128.4	194.176.105.35	158.119.147.11	10.148.128.4	2011-05-25 13:30:50.549015
6947	10.148.128.4	194.176.105.45	158.119.147.11	10.148.128.4	2011-05-25 13:31:15.789046
6948	10.148.128.4	194.176.105.49	158.119.147.11	10.148.128.4	2011-05-25 13:31:55.233409
6949	10.148.128.4	194.176.105.39	158.119.147.11	10.148.128.4	2011-05-25 13:32:24.750542
6950	10.148.128.4	194.176.105.43	158.119.147.11	10.148.128.4	2011-05-25 13:32:56.195073
6951	10.148.128.4	194.176.105.49	158.119.147.11	10.148.128.4	2011-05-25 13:33:23.347354
6952	10.148.128.4	194.176.105.55	158.119.147.11	10.148.128.4	2011-05-25 13:33:55.568774
6953	10.148.128.4	194.176.105.35	158.119.147.11	10.148.128.4	2011-05-25 13:34:28.810007
6954	10.148.128.4	194.176.105.45	158.119.147.11	10.148.128.4	2011-05-25 13:34:57.803583
6955	10.148.128.4	194.176.105.51	158.119.147.11	10.148.128.4	2011-05-25 13:35:27.741378
6956	10.148.128.4	194.176.105.35	158.119.147.11	10.148.128.4	2011-05-25 13:36:09.173285
6957	10.148.128.4	194.176.105.51	158.119.147.11	10.148.128.4	2011-05-25 13:36:50.200429
6958	10.148.128.4	194.176.105.53	158.119.147.11	10.148.128.4	2011-05-25 13:37:15.340421
6959	10.148.128.4	194.176.105.51	158.119.147.11	10.148.128.4	2011-05-25 13:37:52.203284
6960	10.148.128.4	194.176.105.49	158.119.147.11	10.148.128.4	2011-05-25 13:38:35.969121
6961	10.148.128.4	194.176.105.37	158.119.147.11	10.148.128.4	2011-05-25 16:43:01.454056
6962	38.101.148.126	158.119.147.11	38.101.148.126	2011-05-27 04:59:05.356245
6963	38.101.148.126	158.119.147.11	38.101.148.126	2011-05-27 07:47:29.896784
6964	124.124.235.58	158.119.147.11	124.124.235.58	2011-05-28 11:43:18.712749
6965	124.124.235.58	158.119.147.11	124.124.235.58	2011-05-28 11:45:21.759489
6966	10.148.128.4	194.176.105.39	158.119.147.11	10.148.128.4	2011-06-01 13:44:07.637452
6967	147.8.66.101	158.119.147.11	147.8.66.101	2011-06-02 05:14:57.345437
6968	124.124.235.58	158.119.147.11	124.124.235.58	2011-06-02 07:05:42.972489
6969	124.124.235.58	158.119.147.11	124.124.235.58	2011-06-02 07:10:00.353657
6970	210.176.6.250	158.119.147.11	210.176.6.250	2011-06-03 05:22:50.20013
6971	210.176.6.250	158.119.147.11	210.176.6.250	2011-06-03 05:27:55.711736
6972	210.176.6.250	158.119.147.11	210.176.6.250	2011-06-03 05:35:50.634814
6973	158.119.177.121	158.119.60.181	158.119.147.11	colhpades0137.hpa.org.uk	2011-06-03 10:23:38.642613
6974	10.100.188.36	139.18.235.208	158.119.147.11	10.100.188.36	2011-06-03 18:49:47.509353
6975	147.8.158.99	158.119.147.11	147.8.158.99	2011-06-07 03:14:06.126955
6976	147.8.158.99	158.119.147.11	147.8.158.99	2011-06-07 03:18:55.623567
6977	147.8.158.99	158.119.147.11	147.8.158.99	2011-06-07 03:22:29.970773
6978	147.8.158.99	158.119.147.11	147.8.158.99	2011-06-07 03:23:18.800499
6979	147.8.158.99	158.119.147.11	147.8.158.99	2011-06-07 03:24:30.222505
6980	147.8.158.99	158.119.147.11	147.8.158.99	2011-06-07 03:26:52.229688
6981	147.8.158.99	158.119.147.11	147.8.158.99	2011-06-07 03:28:26.604244
6982	147.8.158.99	158.119.147.11	147.8.158.99	2011-06-07 03:32:37.1757
6983	147.8.158.99	158.119.147.11	147.8.158.99	2011-06-07 03:50:44.746264
6984	147.8.158.99	158.119.147.11	147.8.158.99	2011-06-07 04:12:09.243084
6985	210.176.6.250	158.119.147.11	210.176.6.250	2011-06-07 09:29:33.084442
6986	210.176.6.250	158.119.147.11	210.176.6.250	2011-06-07 09:30:02.893725
6987	193.196.193.20	158.119.147.11	sun20.ukl.uni-freiburg.de	2011-06-07 17:54:48.200408
6988	124.124.235.58	158.119.147.11	124.124.235.58	2011-06-08 07:40:17.633168
6989	124.124.235.58	158.119.147.11	124.124.235.58	2011-06-08 07:42:44.585517
6990	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 09:58:54.641551
6991	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:00:36.560281
6992	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:02:08.204305
6993	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:03:22.661855
6994	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:04:45.514089
6995	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:05:20.41598
6996	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:07:19.434169
6997	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:07:43.473326
6998	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:08:50.00227
6999	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:11:20.75339
7000	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:13:10.631475
7001	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:14:30.900563
7002	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:15:26.835784
7003	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:16:23.048655
7004	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:17:21.696819
7005	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:18:16.713251
7006	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:19:09.962545
7007	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:20:18.49322
7008	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:21:15.362534
7009	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:21:43.606407
7010	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:22:09.700295
7011	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:22:58.238933
7012	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:23:29.137477
7013	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:23:49.924193
7014	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:24:08.763549
7015	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:26:15.191166
7016	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:56:16.309754
7017	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:56:50.03499
7018	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:57:25.569609
7019	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:57:52.806095
7020	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:58:09.731065
7021	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:58:42.884095
7022	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:59:06.719941
7023	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 10:59:42.071227
7024	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 11:00:09.992797
7025	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 11:00:35.195154
7026	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 11:01:06.100711
7027	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 11:01:32.848249
7028	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 11:02:07.0998
7029	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 11:02:31.789164
7030	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 11:02:55.582735
7031	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 11:03:16.630397
7032	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 11:03:48.068988
7033	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-08 11:04:13.333344
7034	124.124.235.58	158.119.147.11	124.124.235.58	2011-06-09 05:04:01.527553
7035	124.124.235.58	158.119.147.11	124.124.235.58	2011-06-09 05:06:14.658879
7036	146.232.194.216	146.232.65.7	158.119.147.11	tyg410703.tyg.sun.ac.za	2011-06-10 09:03:29.272424
7037	146.232.194.216	146.232.65.7	158.119.147.11	tyg410703.tyg.sun.ac.za	2011-06-10 09:17:30.983926
7038	193.246.191.125	158.119.147.11	nat-pool05.ti.ch	2011-06-10 10:34:48.416953
7039	193.246.191.125	158.119.147.11	nat-pool05.ti.ch	2011-06-10 10:44:57.756956
7040	193.246.191.125	158.119.147.11	nat-pool05.ti.ch	2011-06-10 10:51:01.680819
7041	193.246.191.125	158.119.147.11	nat-pool05.ti.ch	2011-06-10 10:53:20.53371
7042	195.72.175.25	158.119.147.11	ipv4-195-72-175-25.static.as8844.net	2011-06-10 11:34:53.708494
7043	195.72.175.25	158.119.147.11	ipv4-195-72-175-25.static.as8844.net	2011-06-10 11:36:57.039401
7044	195.72.175.25	158.119.147.11	ipv4-195-72-175-25.static.as8844.net	2011-06-10 11:38:23.018364
7045	195.72.175.25	158.119.147.11	ipv4-195-72-175-25.static.as8844.net	2011-06-10 11:41:16.257753
7046	195.72.175.25	158.119.147.11	ipv4-195-72-175-25.static.as8844.net	2011-06-10 11:42:49.679946
7047	195.72.175.25	158.119.147.11	ipv4-195-72-175-25.static.as8844.net	2011-06-10 11:43:50.584676
7048	210.176.6.250	158.119.147.11	210.176.6.250	2011-06-15 09:43:25.235564
7049	210.176.6.250	158.119.147.11	210.176.6.250	2011-06-15 09:45:04.078137
7050	193.48.245.123	158.119.147.11	193.48.245.123	2011-06-16 15:00:48.546791
7051	219.139.242.90	158.119.147.11	219.139.242.90	2011-06-17 08:10:07.214027
7052	219.139.242.90	158.119.147.11	219.139.242.90	2011-06-17 08:10:58.967557
7053	2.181.100.26	158.119.147.11	2.181.100.26	2011-06-19 17:51:18.924861
7054	2.181.100.26	158.119.147.11	2.181.100.26	2011-06-19 17:52:59.17516
7055	2.181.100.26	158.119.147.11	2.181.100.26	2011-06-19 17:58:03.814074
7056	115.242.72.195	158.119.147.11	115.242.72.195	2011-06-20 06:06:39.156984
7057	115.240.0.20	158.119.147.11	115.240.0.20	2011-06-20 12:56:43.80969
7058	115.240.0.20	158.119.147.11	115.240.0.20	2011-06-20 13:00:00.789777
7059	38.101.148.126	158.119.147.11	38.101.148.126	2011-06-21 03:01:46.605118
7060	10.100.188.36	139.18.235.209	158.119.147.11	10.100.188.36	2011-06-22 11:24:54.990502
7061	210.176.6.250	158.119.147.11	210.176.6.250	2011-06-23 07:23:19.288122
7062	210.176.6.250	158.119.147.11	210.176.6.250	2011-06-23 07:24:14.842597
7063	210.176.6.250	158.119.147.11	210.176.6.250	2011-06-23 07:25:10.151783
7064	210.176.6.250	158.119.147.11	210.176.6.250	2011-06-23 07:47:05.69386
7065	210.176.6.250	158.119.147.11	210.176.6.250	2011-06-23 07:48:57.23295
7066	210.176.6.250	158.119.147.11	210.176.6.250	2011-06-23 07:52:36.584471
7067	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:11:35.034756
7068	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:13:04.067342
7069	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:14:32.286122
7070	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:17:16.804938
7071	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:20:11.582726
7072	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:26:15.113327
7073	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:29:31.138194
7074	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:31:34.021498
7075	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:33:01.488
7076	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:33:23.001104
7077	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:33:47.091471
7078	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:34:12.709834
7079	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:35:05.476299
7080	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:36:31.665271
7081	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:37:45.883122
7082	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:39:13.434346
7083	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:41:21.837882
7084	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:42:15.347104
7085	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:42:31.483009
7086	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:42:54.717019
7087	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:43:13.494608
7088	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:43:35.059332
7089	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:43:56.950706
7090	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:44:18.12199
7091	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:44:41.554573
7092	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:45:02.183831
7093	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:45:28.509498
7094	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:46:15.134634
7095	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:46:30.044662
7096	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:48:01.634633
7097	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:48:21.175902
7098	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:49:11.83642
7099	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 10:49:44.891449
7100	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:08:19.533191
7101	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:10:07.183693
7102	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:12:11.965167
7103	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:13:20.328308
7104	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:15:05.294579
7105	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:15:57.275197
7106	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:17:42.693863
7107	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:21:02.788418
7108	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:21:30.507928
7109	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:21:52.403246
7110	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:22:11.833929
7111	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:22:28.491929
7112	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:22:47.444539
7113	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:23:12.8003
7114	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:23:39.064852
7115	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:24:03.91885
7116	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:24:25.385856
7117	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:25:48.557112
7118	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:30:30.632372
7119	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:31:03.294501
7120	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:31:29.788607
7121	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:31:59.187761
7122	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:32:30.951103
7123	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:32:57.611728
7124	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:33:23.081683
7125	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:33:55.350588
7126	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:34:33.764461
7127	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:34:56.584675
7128	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:35:21.538986
7129	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:35:53.35729
7130	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:36:18.595972
7131	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:36:44.302077
7132	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:37:08.713907
7133	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:37:45.378665
7134	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:38:09.83845
7135	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:38:44.077184
7136	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:39:11.182362
7137	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 11:39:44.738235
7138	10.148.128.4	194.176.105.41	158.119.147.11	10.148.128.4	2011-06-24 15:26:26.91791
7139	178.17.32.75	158.119.147.11	178.17.32.75	2011-06-26 14:56:25.76305
7140	195.42.102.25	158.119.147.11	sr324.2dayhost.com	2011-06-29 13:31:52.366945
7141	10.100.188.36	139.18.235.210	158.119.147.11	10.100.188.36	2011-06-30 09:45:26.82864
7142	10.100.188.36	139.18.235.210	158.119.147.11	10.100.188.36	2011-06-30 10:12:34.426427
7143	82.94.176.141	158.119.147.11	ukspider1.wise-guys.nl	2011-06-30 16:15:09.850444
7144	122.169.138.125	158.119.147.11	ABTS-AP-dynamic-125.138.169.122.airtelbroadband.in	2011-07-04 12:03:15.712242
7145	147.8.66.94	158.119.147.11	147.8.66.94	2011-07-05 10:01:20.293266
7146	77.87.224.99	158.119.147.11	fw-berlin.bund.de	2011-07-05 16:04:11.87586
7147	77.87.224.99	158.119.147.11	fw-berlin.bund.de	2011-07-05 16:44:27.867614
7148	77.87.224.99	158.119.147.11	fw-berlin.bund.de	2011-07-05 16:48:55.364317
7149	77.87.228.65	158.119.147.11	fw-bonn.bund.de	2011-07-05 16:51:37.358857
7150	77.87.224.99	158.119.147.11	fw-berlin.bund.de	2011-07-05 16:52:43.462879
7151	77.87.224.99	158.119.147.11	fw-berlin.bund.de	2011-07-05 16:57:31.282649
7152	61.191.26.66	158.119.147.11	66.26.191.61.broad.static.hf.ah.cndata.com	2011-07-08 06:03:06.053937
7153	61.191.26.66	158.119.147.11	66.26.191.61.broad.static.hf.ah.cndata.com	2011-07-08 06:05:00.683087
7154	158.119.65.2	158.119.147.11	colhpatmgnode01.hpa.org.uk	2011-07-08 11:33:34.324039
